cluster,n,fraction,t2m_pre_mean_rr,t2m_pre_mean_hr,t2m_pre_sdnn,t2m_pre_rmssd,t2m_pre_hf,t2m_pre_lf,t2m_pre_vlf,age,weight_kg,height_m_final,imc_final,bp_systolic,bp_diastolic,bp_pam,bp_pp,auto_label
0,37,0.06981132075471698,-3.3043478260869565,4.0,-1.8717948717948718,-3.564102564102559,-1.4776119402985075,-1.4464285714285714,-1.9047619047619047,2.2,0.28000000000000275,4.0,-0.8429050002948871,0.8888888888888888,-0.25,0.0,2.6,lower_vagal__lower_global_variability__higher_heart_rate__shorter_rr__older__lower_bmi__higher_sbp
1,101,0.19056603773584907,0.6956521739130435,0.0,0.24358974358974358,-0.12820512820512803,0.0,0.44642857142857145,0.6666666666666666,-0.6,5.480000000000032,-4.0,9.30443131879365,-0.4444444444444444,0.0,0.0,-1.0,higher_bmi
2,62,0.1169811320754717,-2.0217391304347827,2.5,-0.8205128205128205,-1.3076923076923062,-1.0,-0.6696428571428571,-0.8571428571428571,0.0,-1.3200000000000063,-1.0,-1.9096144652662383,-2.4444444444444446,-1.5,-1.7307692307692335,-1.6,lower_vagal__lower_global_variability__higher_heart_rate__shorter_rr__lower_bmi__lower_sbp__lower_dbp
3,58,0.10943396226415095,1.8478260869565217,-1.0,-3.6641025641025644,0.0,-0.7761194029850746,-0.29464285714285715,-0.7142857142857143,-0.6,0.5400000000000065,1.0,-1.0,1.0,1.125,1.1923076923076874,-0.6,lower_global_variability__lower_heart_rate__longer_rr__lower_bmi__higher_sbp__higher_dbp
4,48,0.09056603773584905,-0.8695652173913043,1.25,-3.791025641025641,-2.7948717948717903,-1.3432835820895523,-1.0,-1.0,1.2,-1.0,0.4999999999999889,0.0,-1.3333333333333333,-1.0,-1.0,0.0,lower_vagal__lower_global_variability__higher_heart_rate__shorter_rr__older__lower_sbp__lower_dbp
5,71,0.1339622641509434,1.0869565217391304,-1.0,0.0,1.0,0.16417910447761194,0.0,0.0,1.0,-0.5200000000000018,-1.0,0.29680405136060445,5.555555555555555,1.25,2.3076923076923026,8.2,higher_vagal__lower_heart_rate__longer_rr__older__higher_sbp__higher_dbp
6,61,0.11509433962264151,-1.0,1.5,0.6538461538461539,0.12820512820512803,0.31343283582089554,2.3035714285714284,3.142857142857143,-1.4,6.280000000000037,6.0,5.28471148902117,4.666666666666667,3.5,3.5384615384615263,3.0,higher_heart_rate__shorter_rr__younger__higher_bmi__higher_sbp__higher_dbp
7,41,0.07735849056603773,0.9565217391304348,-0.5,1.3205128205128205,3.9743589743589687,1.1791044776119404,2.9464285714285716,2.1904761904761907,-1.0,-4.120000000000022,0.0,-5.325662490575289,-0.4444444444444444,-0.5,-0.4615384615384605,0.2,higher_vagal__higher_global_variability__longer_rr__younger__lower_bmi
8,51,0.09622641509433963,0.0,0.0,1.0,0.17948717948717904,14.104477611940299,29.910714285714285,38.285714285714285,0.2,0.0,-6.0,0.5726571976211775,0.0,0.0,-0.0769230769230855,-0.6,higher_global_variability
